X,Y
294.4744,-14944447
294.4496,-14949695
294.4249,-14955367
294.4002,-14961177
294.3755,-14966812
294.3507,-14971939
294.326,-14976207
294.3013,-14979249
294.2765,-14980691
294.2518,-14980154
294.2271,-14977262
294.2024,-14971644
294.1776,-14962943
294.1529,-14950818
294.1282,-14934953
294.1035,-14915060
294.0787,-14890886
294.054,-14862216
294.0293,-14828878
294.0045,-14790748
293.9798,-14747754
293.9551,-14699876
293.9304,-14647152
293.9056,-14589675
293.8809,-14527599
293.8562,-14461135
293.8315,-14390550
293.8067,-14316169
293.782,-14238367
293.7573,-14157568
293.7326,-14074242
293.7078,-13988899
293.6831,-13902079
293.6584,-13814351
293.6336,-13726305
293.6089,-13638541
293.5842,-13551664
293.5595,-13466275
293.5347,-13382965
293.51,-13302304
293.4853,-13224833
293.4606,-13151060
293.4358,-13081450
293.4111,-13016418
293.3864,-12956329
293.3616,-12901485
293.3369,-12852127
293.3122,-12808429
293.2875,-12770501
293.2627,-12738381
293.238,-12712043
293.2133,-12691393
293.1886,-12676275
293.1638,-12666473
293.1391,-12661719
293.1144,-12661694
293.0897,-12666039
293.0649,-12674360
293.0402,-12686235
293.0155,-12701226
292.9907,-12718882
292.966,-12738754
292.9413,-12760396
292.9166,-12783380
292.8918,-12807299
292.8671,-12831777
292.8424,-12856473
292.8177,-12881090
292.7929,-12905376
292.7682,-12929128
292.7435,-12952196
292.7187,-12974486
292.694,-12995953
292.6693,-13016610
292.6446,-13036515
292.6198,-13055777
292.5951,-13074546
292.5704,-13093009
292.5457,-13111386
292.5209,-13129919
292.4962,-13148870
292.4715,-13168511
292.4467,-13189114
292.422,-13210949
292.3973,-13234271
292.3726,-13259318
292.3478,-13286299
292.3231,-13315394
292.2984,-13346745
292.2737,-13380452
292.2489,-13416572
292.2242,-13455115
292.1995,-13496047
292.1748,-13539283
292.15,-13584696
292.1253,-13632115
292.1006,-13681329
292.0758,-13732093
292.0511,-13784133
292.0264,-13837150
292.0017,-13890830
291.9769,-13944847
291.9522,-13998874
291.9275,-14052587
291.9028,-14105677
291.878,-14157849
291.8533,-14208838
291.8286,-14258408
291.8038,-14306360
291.7791,-14352535
291.7544,-14396820
291.7297,-14439146
291.7049,-14479494
291.6802,-14517892
291.6555,-14554414
291.6308,-14589180
291.606,-14622351
291.5813,-14654125
291.5566,-14684731
291.5319,-14714426
291.5071,-14743485
291.4824,-14772197
291.4577,-14800853
291.4329,-14829745
291.4082,-14859152
291.3835,-14889338
291.3588,-14920539
291.334,-14952962
291.3093,-14986775
291.2846,-15022104
291.2599,-15059028
291.2351,-15097575
291.2104,-15137721
291.1857,-15179388
291.1609,-15222443
291.1362,-15266699
291.1115,-15311922
291.0868,-15357826
291.062,-15404083
291.0373,-15450326
291.0126,-15496155
290.9879,-15541144
290.9631,-15584847
290.9384,-15626805
290.9137,-15666556
290.889,-15703638
290.8642,-15737602
290.8395,-15768015
290.8148,-15794468
290.79,-15816584
290.7653,-15834020
290.7406,-15846478
290.7159,-15853704
290.6911,-15855492
290.6664,-15851689
290.6417,-15842197
290.617,-15826970
290.5922,-15806018
290.5675,-15779404
290.5428,-15747242
290.518,-15709698
290.4933,-15666981
290.4686,-15619347
290.4439,-15567090
290.4191,-15510537
290.3944,-15450048
290.3697,-15386010
290.345,-15318829
290.3202,-15248930
290.2955,-15176750
290.2708,-15102735
290.2461,-15027335
290.2213,-14951000
290.1966,-14874180
290.1719,-14797318
290.1471,-14720849
290.1224,-14645197
290.0977,-14570776
290.073,-14497982
290.0482,-14427197
290.0235,-14358788
289.9988,-14293100
289.9741,-14230461
289.9493,-14171177
289.9246,-14115533
289.8999,-14063791
289.8751,-14016188
289.8504,-13972938
289.8257,-13934225
289.801,-13900207
289.7762,-13871012
289.7515,-13846735
289.7268,-13827438
289.7021,-13813150
289.6773,-13803860
289.6526,-13799523
289.6279,-13800051
289.6032,-13805319
289.5784,-13815158
289.5537,-13829361
289.529,-13847678
289.5042,-13869820
289.4795,-13895462
289.4548,-13924239
289.4301,-13955757
289.4053,-13989589
289.3806,-14025285
289.3559,-14062375
289.3312,-14100372
289.3064,-14138783
289.2817,-14177110
289.257,-14214863
289.2322,-14251562
289.2075,-14286746
289.1828,-14319981
289.1581,-14350869
289.1333,-14379048
