X,Y
925,0.127
926,0.127
927,0.127
928,0.128
929,0.128
930,0.128
931,0.129
932,0.129
933,0.13
934,0.13
935,0.131
936,0.131
937,0.131
938,0.132
939,0.132
940,0.132
941,0.132
942,0.132
943,0.132
944,0.131
945,0.131
946,0.131
947,0.131
948,0.131
949,0.131
950,0.131
951,0.131
952,0.131
953,0.132
954,0.132
955,0.132
956,0.133
957,0.133
958,0.134
959,0.134
960,0.135
961,0.135
962,0.136
963,0.136
964,0.137
965,0.137
966,0.138
967,0.139
968,0.139
969,0.14
970,0.141
971,0.142
972,0.143
973,0.144
974,0.145
975,0.146
976,0.147
977,0.148
978,0.149
979,0.151
980,0.152
981,0.153
982,0.155
983,0.156
984,0.157
985,0.159
986,0.161
987,0.162
988,0.164
989,0.165
990,0.167
991,0.168
992,0.17
993,0.171
994,0.173
995,0.174
996,0.176
997,0.178
998,0.181
999,0.182
1000,0.184
1010,0.192
1020,0.197
1030,0.202
1040,0.209
1050,0.196
1060,0.186
1070,0.179
1080,0.175
1090,0.172
1100,0.17
1110,0.168
1120,0.169
1130,0.165
1140,0.162
1150,0.163
1160,0.164
1170,0.166
1180,0.166
1190,0.165
1200,0.164
1210,0.164
1220,0.164
1230,0.163
1240,0.163
1250,0.163
1260,0.164
1270,0.163
1280,0.161
1290,0.16
1300,0.159
1310,0.16
1320,0.161
1330,0.161
1340,0.162
1350,0.162
1360,0.163
1370,0.168
1380,0.177
1390,0.187
1400,0.172
1410,0.175
1420,0.18
1430,0.189
1440,0.195
1450,0.195
1460,0.189
1470,0.172
1480,0.157
1490,0.152
1500,0.146
1510,0.14
1520,0.137
1530,0.136
1540,0.138
1550,0.143
1560,0.151
1570,0.161
1580,0.171
1590,0.181
1600,0.187
1610,0.189
1620,0.185
1630,0.174
1640,0.161
1650,0.152
1660,0.143
1670,0.134
1680,0.13
1690,0.129
1700,0.128
1710,0.128
1720,0.127
1730,0.127
1740,0.127
1750,0.126
1760,0.126
1770,0.126
1780,0.127
1790,0.128
1800,0.129
1810,0.13
1820,0.131
1830,0.132
1840,0.133
1850,0.134
1860,0.135
1870,0.136
1880,0.137
1890,0.138
1900,0.14
1910,0.14
1920,0.141
1930,0.142
1940,0.142
1950,0.143
1960,0.144
1970,0.145
1980,0.146
1990,0.147
2000,0.148
2010,0.149
2020,0.15
2030,0.151
2040,0.152
2050,0.153
2060,0.153
2070,0.154
2080,0.155
2090,0.156
2100,0.156
2110,0.157
2120,0.158
2130,0.159
2140,0.159
2150,0.16
2160,0.161
2170,0.161
2180,0.162
2190,0.163
2200,0.164
2210,0.164
2220,0.165
2230,0.166
2240,0.167
2250,0.167
2260,0.168
2270,0.169
2280,0.17
2290,0.171
2300,0.171
2310,0.172
2320,0.173
2330,0.174
2340,0.175
2350,0.175
2360,0.176
2370,0.177
2380,0.178
2390,0.178
2400,0.179
2410,0.18
2420,0.181
2430,0.182
2440,0.182
2450,0.183
2460,0.184
2470,0.184
2480,0.185
2490,0.186
2500,0.187
2510,0.188
2520,0.189
2530,0.19
2540,0.19
2550,0.191
2560,0.192
2570,0.193
2580,0.193
2590,0.194
2600,0.195
2610,0.196
2620,0.197
2630,0.197
2640,0.198
2650,0.199
2660,0.2
2670,0.201
2680,0.202
2690,0.203
2700,0.203
2710,0.205
2720,0.206
2730,0.207
2740,0.208
2750,0.209
2760,0.21
2770,0.212
2780,0.213
2790,0.215
2800,0.217
2810,0.22
2820,0.224
2830,0.229
2840,0.237
2850,0.245
2860,0.248
2870,0.247
2880,0.243
2890,0.246
2900,0.251
2910,0.257
2920,0.265
2930,0.262
2940,0.249
2950,0.244
2960,0.24
2970,0.229
2980,0.217
2990,0.213
3000,0.214
3010,0.217
3020,0.22
3030,0.221
3040,0.221
3050,0.222
3060,0.221
3070,0.221
3080,0.22
3090,0.22
3100,0.221
3110,0.222
3120,0.223
3130,0.224
3140,0.226
3150,0.228
3160,0.23
3170,0.231
3180,0.233
3190,0.236
3200,0.238
3210,0.24
3220,0.242
3230,0.245
3240,0.247
3250,0.249
3260,0.251
3270,0.253
3280,0.255
3290,0.257
3300,0.26
3310,0.263
3320,0.266
3330,0.269
3340,0.274
3350,0.279
3360,0.284
3370,0.29
3380,0.296
3390,0.301
3400,0.304
3410,0.308
3420,0.311
3430,0.312
3440,0.313
3450,0.313
3460,0.312
3470,0.31
3480,0.308
3490,0.305
3500,0.303
3510,0.301
3520,0.299
3530,0.296
3540,0.293
3550,0.289
3560,0.285
3570,0.28
3580,0.275
3590,0.271
3600,0.268
3610,0.265
3620,0.265
3630,0.262
3640,0.256
3650,0.255
3660,0.254
3670,0.252
3680,0.251
3690,0.253
3700,0.255
3710,0.249
3720,0.245
3730,0.245
3740,0.245
3750,0.244
3760,0.245
3770,0.246
3780,0.247
3790,0.248
3800,0.248
3810,0.249
3820,0.249
3830,0.25
3840,0.251
3850,0.251
3860,0.251
3870,0.253
3880,0.253
3890,0.254
3900,0.254
3910,0.255
3920,0.255
3930,0.256
3940,0.256
3950,0.257
3960,0.257
3970,0.258
3980,0.258
3990,0.259
4000,0.259
