X,Y
-394.652,82.801
-393.68,122.186
-392.709,164.164
-391.737,184.887
-390.766,180.659
-389.794,194.788
-388.823,241.806
-387.851,274.263
-386.88,280.869
-385.908,299.836
-384.937,342.402
-383.965,378.743
-382.993,378.616
-382.022,346.329
-381.05,302.932
-380.079,242.761
-379.107,148.953
-378.136,59.1526
-377.164,46.4712
-376.193,130.56
-375.221,258.98
-374.25,338.544
-373.278,337.317
-372.307,323.569
-371.335,315.263
-370.363,307.203
-369.392,366.151
-368.42,469.786
-367.449,500.376
-366.477,454.44
-365.506,430.653
-364.534,443.468
-363.563,426.762
-362.591,374.017
-361.62,331.878
-360.648,331.059
-359.676,354.094
-358.705,354.528
-357.733,322.432
-356.762,279.067
-355.79,251.865
-354.819,253.862
-353.847,260.508
-352.876,262.986
-351.904,299.805
-350.933,382.652
-349.961,468.591
-348.99,522.906
-348.018,527.783
-347.046,483.952
-346.075,428.518
-345.103,395.281
-344.132,382.462
-343.16,361.356
-342.189,333.49
-341.217,327.227
-340.246,328.703
-339.274,332.37
-338.303,364.407
-337.331,395.738
-336.359,387.631
-335.388,370.533
-334.416,357.757
-333.445,323.513
-332.473,276.263
-331.502,252.175
-330.53,289.656
-329.559,372.163
-328.587,432.853
-327.616,449.752
-326.644,433.284
-325.673,387.489
-324.701,319.083
-323.729,254.079
-322.758,248.76
-321.786,330.732
-320.815,442.314
-319.843,496.087
-318.872,470.659
-317.9,416.92
-316.929,390.844
-315.957,410.559
-314.986,476.93
-314.014,556.014
-313.042,542.845
-312.071,407.815
-311.099,286.679
-310.128,283.298
-309.156,350.045
-308.185,392.901
-307.213,368.813
-306.242,324.091
-305.27,332.177
-304.299,372.542
-303.327,403.126
-302.356,436.203
-301.384,450.045
-300.412,423.215
-299.441,395.443
-298.469,407.226
-297.498,447.354
-296.526,459.086
-295.555,422.994
-294.583,382.546
-293.612,366.685
-292.64,370.161
-291.669,394.364
-290.697,438.715
-289.725,471.911
-288.754,476.669
-287.782,480.214
-286.811,495.337
-285.839,491.99
-284.868,452.681
-283.896,405.586
-282.925,389.243
-281.953,405.926
-280.982,411.485
-280.01,378.408
-279.039,339.591
-278.067,320.722
-277.095,310.424
-276.124,316.202
-275.152,346.382
-274.181,370.498
-273.209,372.723
-272.238,370.297
-271.266,373.187
-270.295,381.437
-269.323,388.038
-268.352,383.339
-267.38,386.629
-266.408,423.89
-265.437,458.78
-264.465,456.237
-263.494,447.368
-262.522,448.659
-261.551,458.115
-260.579,470.843
-259.608,468.571
-258.636,460.907
-257.665,447.897
-256.693,420.21
-255.722,403.861
-254.75,416.544
-253.778,448.252
-252.807,482.254
-251.835,503.211
-250.864,485.525
-249.892,416.342
-248.921,339.571
-247.949,323.244
-246.978,389.301
-246.006,465.285
-245.035,468.931
-244.063,435.827
-243.091,443.744
-242.12,498.992
-241.148,534.481
-240.177,491.037
-239.205,421.475
-238.234,394.571
-237.262,378.444
-236.291,342.668
-235.319,315.744
-234.348,328.659
-233.376,382.997
-232.405,453.676
-231.433,500.406
-230.461,475.803
-229.49,386.697
-228.518,319.396
-227.547,339.52
-226.575,412.833
-225.604,458.383
-224.632,472.634
-223.661,512.458
-222.689,554.188
-221.718,534.201
-220.746,475.292
-219.774,430.008
-218.803,405.275
-217.831,396.947
-216.86,403.004
-215.888,409.694
-214.917,407.005
-213.945,402.333
-212.974,403.383
-212.002,405.494
-211.031,403.979
-210.059,399.863
-209.088,394.815
-208.116,381.474
-207.144,360.672
-206.173,346.289
-205.201,329.601
-204.23,299.929
-203.258,264.675
-202.287,238.465
-201.315,239.321
-200.344,246.785
-199.372,236.436
-198.401,241.593
-197.429,274.361
-196.457,302.551
-195.486,333.592
-194.514,385.246
-193.543,443.181
-192.571,494.716
-191.6,511.486
-190.628,456.533
